decision_block_steps,evaluation_threshold,seed,success,first_passage_step,peak_goal_activation,final_goal_rank,useful_dwell_steps,switch_count,first_useful_entry_step
40,0.02,79,1,42,1.0528083867,2,80,1,40
40,0.02,80,1,41,0.1270433127,9,0,1,
40,0.02,81,1,43,0.9389802227,2,40,2,80
40,0.02,82,1,41,1.0816754998,2,80,1,40
40,0.02,83,1,41,0.0756288869,9,0,1,
40,0.02,84,1,41,0.4748733553,6,0,1,
40,0.02,85,1,81,0.8710800116,2,40,2,80
40,0.02,86,1,41,0.9187706350,2,80,1,40
40,0.02,87,1,41,1.1240182708,2,80,1,40
40,0.02,88,1,43,1.0362478947,2,80,1,40
40,0.02,89,1,41,1.1722694411,2,80,1,40
40,0.02,90,1,49,0.0363980965,9,0,1,
40,0.02,91,1,41,0.4347628946,7,0,1,
40,0.02,92,1,41,1.0584102871,2,80,1,40
40,0.02,93,1,41,1.0246756932,2,80,1,40
40,0.02,94,1,41,0.9470599402,2,80,1,40
40,0.02,95,1,41,0.0654099115,9,0,1,
40,0.02,96,1,41,0.4417514109,7,0,1,
40,0.02,97,1,43,1.1042430323,2,80,1,40
40,0.02,98,1,41,0.1715601561,9,0,1,
40,0.02,99,1,41,0.0775494453,9,0,1,
60,0.02,0,0,,0.0068137811,9,0,1,
60,0.02,1,1,61,0.9927218796,2,60,1,60
60,0.02,2,1,61,1.0073017619,2,60,1,60
60,0.02,3,1,61,1.0785841749,2,60,1,60
60,0.02,4,1,63,0.8610529044,2,60,1,60
60,0.02,5,1,61,0.1318737781,9,0,1,
60,0.02,6,1,61,0.9525745890,2,60,1,60
60,0.02,7,0,,0.0077476073,9,0,1,
60,0.02,8,1,63,0.9733425490,2,60,1,60
60,0.02,9,1,61,0.9731158821,2,60,1,60
60,0.02,10,1,61,0.5848133979,5,0,1,
60,0.02,11,1,63,0.0150271066,9,0,1,
60,0.02,12,1,63,0.9447994871,2,60,1,60
60,0.02,13,1,61,1.0608867884,2,60,1,60
60,0.02,14,1,63,0.9311346464,2,60,1,60
60,0.02,15,0,,0.0000000000,9,0,1,
60,0.02,16,1,61,0.9804523226,2,60,1,60
60,0.02,17,1,70,0.0275813114,8,0,1,
60,0.02,18,1,61,0.9937082861,2,60,1,60
60,0.02,19,1,61,0.2468803910,7,0,1,
60,0.02,20,1,61,1.0320020924,2,60,1,60
60,0.02,21,1,62,1.0318961821,2,60,1,60
60,0.02,22,1,61,0.8902908092,2,60,1,60
60,0.02,23,1,61,0.6313617586,4,0,1,
60,0.02,24,1,63,0.9000910480,2,60,1,60
60,0.02,25,1,61,0.6334135793,4,0,1,
60,0.02,26,1,63,0.8283407521,2,60,1,60
60,0.02,27,1,61,1.0079924040,2,60,1,60
60,0.02,28,1,63,0.9414022939,2,60,1,60
60,0.02,29,1,61,0.1994692578,8,0,1,
60,0.02,30,1,61,0.0816794723,9,0,1,
60,0.02,31,1,61,0.9300595016,2,60,1,60
60,0.02,32,1,63,0.9535266691,2,60,1,60
60,0.02,33,1,61,0.2487280725,8,0,1,
60,0.02,34,1,62,0.0303202039,9,0,1,
60,0.02,35,1,69,0.0208376626,9,0,1,
60,0.02,36,1,61,0.3500683448,6,0,1,
60,0.02,37,1,61,0.8234952318,2,60,1,60
60,0.02,38,1,61,0.8703469568,2,60,1,60
60,0.02,39,1,61,1.0385488735,2,60,1,60
60,0.02,40,1,61,0.0747409114,9,0,1,
60,0.02,41,1,71,0.0153714109,9,0,1,
60,0.02,42,1,63,0.7934664440,2,60,1,60
60,0.02,43,0,,0.0000000000,9,0,1,
60,0.02,44,1,63,0.9162224445,2,60,1,60
60,0.02,45,1,61,0.1532304650,8,0,1,
60,0.02,46,1,63,0.7835839440,2,60,1,60
60,0.02,47,1,61,0.3206921168,8,0,1,
60,0.02,48,0,,0.0097343838,9,0,1,
60,0.02,49,1,61,1.0086417553,2,60,1,60
60,0.02,50,1,61,0.8618965243,2,60,1,60
60,0.02,51,0,,0.0000000000,9,0,1,
60,0.02,52,1,63,0.7521885936,2,60,1,60
60,0.02,53,1,67,0.0599278096,8,0,1,
60,0.02,54,1,61,0.0685342484,9,0,1,
60,0.02,55,1,68,0.0285032822,9,0,1,
60,0.02,56,1,61,0.2826684753,8,0,1,
60,0.02,57,1,61,0.0522294466,9,0,1,
60,0.02,58,1,63,0.8185650924,2,60,1,60
60,0.02,59,1,61,0.1761643121,8,0,1,
60,0.02,60,1,61,0.1225912641,8,0,1,
60,0.02,61,1,61,1.0985315039,2,60,1,60
60,0.02,62,1,61,0.9570239687,2,60,1,60
60,0.02,63,1,63,0.8624072751,2,60,1,60
60,0.02,64,1,62,0.9755646309,2,60,1,60
60,0.02,65,1,61,0.9179651976,2,60,1,60
60,0.02,66,0,,0.0025467731,9,0,1,
60,0.02,67,1,61,1.1405406740,2,60,1,60
60,0.02,68,1,61,0.3105620960,8,0,1,
60,0.02,69,1,61,0.1008269155,9,0,1,
60,0.02,70,1,63,0.8709816671,2,60,1,60
60,0.02,71,1,63,0.8683533773,2,60,1,60
60,0.02,72,1,61,1.1314816410,2,60,1,60
60,0.02,73,1,61,0.3333752612,8,0,1,
60,0.02,74,0,,0.0000000000,9,0,1,
60,0.02,75,1,61,0.9450865584,2,60,1,60
60,0.02,76,1,63,0.9447281741,2,60,1,60
60,0.02,77,1,62,0.8113306193,2,60,1,60
60,0.02,78,1,61,0.8472350757,2,60,1,60
60,0.02,79,1,62,0.9385282234,2,60,1,60
60,0.02,80,1,61,0.2338337363,8,0,1,
60,0.02,81,1,61,0.0364371383,9,0,1,
60,0.02,82,1,61,0.9857984563,2,60,1,60
60,0.02,83,1,61,0.1256166213,8,0,1,
60,0.02,84,1,61,0.6428521824,4,0,1,
60,0.02,85,0,,0.0000000000,9,0,1,
60,0.02,86,1,61,0.8195618274,2,60,1,60
60,0.02,87,1,61,1.0703530053,2,60,1,60
60,0.02,88,1,62,0.9568447121,2,60,1,60
60,0.02,89,1,61,1.0694494678,2,60,1,60
60,0.02,90,1,67,0.0614758323,8,0,1,
60,0.02,91,1,61,0.5701250564,5,0,1,
60,0.02,92,1,61,0.9625603285,2,60,1,60
60,0.02,93,1,61,0.9583875916,2,60,1,60
60,0.02,94,1,61,0.8597484107,2,60,1,60
60,0.02,95,1,61,0.1101153030,8,0,1,
60,0.02,96,1,61,0.5858942718,5,0,1,
60,0.02,97,1,62,0.9771719425,2,60,1,60
60,0.02,98,1,61,0.2859474447,8,0,1,
60,0.02,99,1,61,0.1287317139,8,0,1,
